time,voltage,speed,distance_traveled
1743684353448,0.0,0.0,0.0
1743684353558,0.0,0.0,0.0
1743684353665,0.0,0.0,0.0
1743684353774,0.0,0.0,0.0
1743684353884,0.0,0.0,0.0
1743684353977,0.0,0.0,0.0
1743684354086,0.0,0.0,0.0
1743684354194,0.0,0.0,0.0
1743684354303,0.0,0.0,0.0
1743684354411,0.0,0.0,0.0
1743684354522,0.0,0.0,0.0
1743684354615,0.0,0.0,0.0
1743684354725,0.0,0.0,0.0
1743684354834,0.0,0.0,0.0
1743684354943,0.0,0.0,0.0
1743684355051,0.0,0.0,0.0
1743684355158,0.0,0.0,0.0
1743684355252,0.0,0.0,0.0
1743684355361,0.0,0.0,0.0
1743684356114,0.0,0.0,0.0
1743684356268,0.0,0.0,0.0
1743684356376,0.0,0.0,0.0
1743684356486,0.0,0.0,0.0
1743684356595,0.0,0.0,0.0
1743684356688,0.0,0.0,0.0
1743684356796,0.0,0.0,0.0
1743684356905,0.0,0.0,0.0
1743684357015,0.0,0.0,0.0
1743684357125,0.0,0.0,0.0
1743684357216,0.0,0.0,0.0
1743684357328,0.0,0.0,0.0
1743684357438,0.0,0.0,0.0
1743684357548,0.0,0.0,0.0
1743684357655,0.0,0.0,0.0
1743684357748,0.0,0.0,0.0
1743684357856,0.0,0.0,0.0
1743684357967,0.0,0.0,0.0
1743684358076,0.0,0.0,0.0
1743684358187,0.0,0.0,0.0
1743684358405,0.0,0.0,0.0
1743684358560,0.0,0.0,0.0
1743684358653,0.0,0.0,0.0
1743684358761,0.0,0.0,0.0
1743684358872,0.0,0.0,0.0
1743684358981,0.0,0.0,0.0
1743684359090,0.0,0.0,0.0
1743684359184,0.0,0.0,0.0
1743684359291,0.0,0.0,0.0
1743684359400,0.0,0.0,0.0
1743684359508,0.0,0.0,0.0
1743684359619,0.0,0.0,0.0
1743684359730,0.0,0.0,0.0
1743684359823,0.0,0.0,0.0
1743684359930,0.0,0.0,0.0
1743684360041,0.0,0.0,0.0
1743684360152,0.0,0.0,0.0
1743684360261,0.0,0.0,0.0
1743684360354,0.0,0.0,0.0
1743684360464,0.0,0.0,0.0
1743684360701,0.0,0.0,0.0
1743684360836,0.0,0.0,0.0
1743684360944,0.0,0.0,0.0
1743684361054,0.0,0.0,0.0
1743684361162,0.0,0.0,0.0
1743684361255,0.0,0.0,0.0
1743684361362,0.0,0.0,0.0
1743684361471,0.0,0.0,0.0
1743684361580,0.0,0.0,0.0
1743684361689,0.0,0.0,0.0
1743684361798,0.0,0.0,0.0
1743684361906,0.0,0.0,0.0
1743684362000,0.0,0.0,0.0
1743684362111,0.0,0.0,0.0
1743684362218,0.0,0.0,0.0
1743684362316,0.0,0.0,0.0
1743684362424,0.0,0.0,0.0
1743684362533,0.0,0.0,0.0
1743684362651,0.0,0.0,0.0
1743684362746,0.0,0.0,0.0
1743684362981,0.0,0.0,0.0
1743684363122,0.0,0.0,0.0
1743684363230,0.0,0.0,0.0
1743684363341,0.0,0.0,0.0
1743684363448,0.0,0.0,0.0
1743684363541,0.0,0.0,0.0
1743684363651,0.0,0.0,0.0
1743684363759,0.0,0.0,0.0
1743684363870,0.0,0.0,0.0
1743684363978,0.0,0.0,0.0
1743684364070,0.0,0.0,0.0
1743684364180,0.0,0.0,0.0
1743684364290,0.0,0.0,0.0
1743684364399,0.0,0.0,0.0
1743684364507,0.0,0.0,0.0
1743684364616,0.0,0.0,0.0
1743684364714,0.0,0.0,0.0
1743684364820,0.0,0.0,0.0
1743684364929,0.0,0.0,0.0
1743684365038,0.0,0.0,0.0
1743684365271,0.0,0.0,0.0
