time,voltage,speed,distance_traveled
1730512935212,0.0,0.0,0.0
1730512935313,0.0,0.0,0.0
1730512935414,0.0,0.0,0.0
1730512935516,0.0,0.0,0.0
1730512935617,0.0,0.0,0.0
1730512935718,0.0,0.0,0.0
1730512935821,0.0,0.0,0.0
1730512935921,0.0,0.0,0.0
1730512936027,0.0,0.0,0.0
1730512936124,0.0,0.0,0.0
1730512936226,0.0,0.0,0.0
1730512936326,0.0,0.0,0.0
1730512936428,0.0,0.0,0.0
1730512936529,0.0,0.0,0.0
1730512936630,0.0,0.0,0.0
1730512936732,0.0,0.0,0.0
1730512936833,0.0,0.0,0.0
1730512936934,0.0,0.0,0.0
1730512937037,0.0,0.0,0.0
1730512937138,0.0,0.0,0.0
1730512937240,0.0,0.0,0.0
1730512937340,0.0,0.0,0.0
1730512937443,0.0,0.0,0.0
1730512937543,0.0,0.0,0.0
1730512937644,0.0,0.0,0.0
1730512937745,0.0,0.0,0.0
1730512937847,0.0,0.0,0.0
1730512937948,0.0,0.0,0.0
1730512938052,0.0,0.0,0.0
1730512938151,0.0,0.0,0.0
1730512938252,0.0,0.0,0.0
1730512938353,0.0,0.0,0.0
1730512938454,0.0,0.0,0.0
1730512938556,0.0,0.0,0.0
1730512938658,0.4,0.0,0.0
1730512938759,0.0,0.0,0.0
1730512938860,0.0,0.0,0.0
1730512938962,0.0,0.0,0.0
1730512939063,0.0,0.0,0.0
1730512939165,0.0,0.0,0.0
1730512939264,0.0,0.0,0.0
1730512939367,0.0,0.0,0.0
1730512939468,0.0,0.0,0.0
1730512939570,0.0,0.0,0.0
1730512939670,0.0,0.0,0.0
1730512939771,0.0,0.0,0.0
1730512939873,0.0,0.0,0.0
1730512939975,0.0,0.0,0.0
1730512940076,0.0,0.0,0.0
1730512940177,0.0,0.0,0.0
1730512940279,0.0,0.0,0.0
1730512940379,0.0,0.0,0.0
1730512940481,0.0,0.0,0.0
1730512940582,0.0,0.0,0.0
1730512940684,0.0,0.0,0.0
1730512940786,0.0,0.0,0.0
1730512940887,0.0,0.0,0.0
1730512940987,0.0,0.0,0.0
1730512941089,0.0,0.0,0.0
1730512941191,0.0,0.0,0.0
1730512941292,0.0,0.0,0.0
1730512941395,0.0,0.0,0.0
1730512941502,0.0,0.0,0.0
1730512941596,0.0,0.0,0.0
1730512941696,0.0,0.0,0.0
1730512941800,0.0,0.0,0.0
1730512941901,0.0,0.0,0.0
1730512942003,0.0,0.0,0.0
1730512942107,0.0,0.0,0.0
1730512942208,0.0,0.0,0.0
1730512942310,0.0,0.0,0.0
1730512942412,0.0,0.0,0.0
1730512942510,0.0,0.0,0.0
1730512942613,0.0,0.0,0.0
1730512942716,0.0,0.0,0.0
1730512942813,0.0,0.0,0.0
1730512942915,0.0,0.0,0.0
1730512943017,0.0,0.0,0.0
1730512943117,0.0,0.0,0.0
1730512943218,0.0,0.0,0.0
1730512943320,0.0,0.0,0.0
1730512943421,0.0,0.0,0.0
1730512943537,0.0,0.0,0.0
1730512943624,0.0,0.0,0.0
1730512943725,0.0,0.0,0.0
1730512943829,0.0,0.0,0.0
1730512943930,0.0,0.0,0.0
1730512944034,0.0,0.0,0.0
1730512944149,0.0,0.0,0.0
1730512944247,0.0,0.0,0.0
1730512944334,0.0,0.0,0.0
1730512944437,0.0,0.0,0.0
1730512944538,0.0,0.0,0.0
1730512944636,0.0,0.0,0.0
1730512944740,0.0,0.0,0.0
1730512944841,0.0,0.0,0.0
1730512944943,0.0,0.0,0.0
1730512945045,0.0,0.0,0.0
1730512945147,0.0,0.0,0.0
1730512945246,0.0,0.0,0.0
1730512945348,0.0,0.0,0.0
1730512945450,0.0,0.0,0.0
1730512945549,0.0,0.0,0.0
1730512945658,0.0,0.0,0.0
1730512945755,0.0,0.0,0.0
1730512945858,0.0,0.0,0.0
1730512945957,0.0,0.0,0.0
1730512946056,0.0,0.0,0.0
1730512946158,0.0,0.0,0.0
1730512946267,0.0,0.0,0.0
1730512946360,0.0,0.0,0.0
1730512946462,0.0,0.0,0.0
1730512946564,0.0,0.0,0.0
1730512946664,0.0,0.0,0.0
1730512946767,0.0,0.0,0.0
1730512946866,0.0,0.0,0.0
1730512946968,0.0,0.0,0.0
1730512947069,0.0,0.0,0.0
1730512947170,0.0,0.0,0.0
1730512947272,0.0,0.0,0.0
1730512947375,0.0,0.0,0.0
1730512947476,0.4,0.0,0.0
1730512947581,0.0,0.0,0.0
1730512947679,0.0,0.0,0.0
1730512947779,0.0,0.0,0.0
1730512947880,0.0,0.0,0.0
1730512947987,0.0,0.0,0.0
1730512948085,0.0,0.0,0.0
1730512948185,0.0,0.0,0.0
1730512948286,0.0,0.0,0.0
1730512948385,0.0,0.0,0.0
1730512948487,0.0,0.0,0.0
1730512948589,0.0,0.0,0.0
1730512948696,0.0,0.0,0.0
1730512948796,0.0,0.0,0.0
1730512948892,0.0,0.0,0.0
1730512948993,0.0,0.0,0.0
1730512949099,0.0,0.0,0.0
1730512949197,0.0,0.0,0.0
1730512949306,0.0,0.0,0.0
1730512949404,0.0,0.0,0.0
1730512949519,0.0,0.0,0.0
1730512949603,0.0,0.0,0.0
1730512949704,0.0,0.0,0.0
1730512949805,0.0,0.0,0.0
1730512949908,0.0,0.0,0.0
1730512950008,0.0,0.0,0.0
1730512950109,0.0,0.0,0.0
1730512950213,0.0,0.0,0.0
1730512950312,0.0,0.0,0.0
1730512950417,0.0,0.0,0.0
1730512950516,0.0,0.0,0.0
1730512950616,0.0,0.0,0.0
1730512950720,0.0,0.0,0.0
1730512950821,0.0,0.0,0.0
1730512950920,0.0,0.0,0.0
1730512951021,0.0,0.0,0.0
1730550247308,0.0,0.0,0.0
1730550247411,0.0,0.0,0.0
1730550247516,0.0,0.0,0.0
1730550247614,0.0,0.0,0.0
1730550247714,0.0,0.0,0.0
1730550247817,0.0,0.0,0.0
1730550247931,0.0,0.0,0.0
1730550248037,0.0,0.0,0.0
1730550248119,0.0,0.0,0.0
1730550248218,0.0,0.0,0.0
1730550248321,0.0,0.0,0.0
1730550248422,0.0,0.0,0.0
1730550248523,0.0,0.0,0.0
1730550248624,0.0,0.0,0.0
1730550248727,0.0,0.0,0.0
1730550248830,0.0,0.0,0.0
1730550248929,0.0,0.0,0.0
1730550249031,0.0,0.0,0.0
1730550249137,0.0,0.0,0.0
1730550249232,0.0,0.0,0.0
1730550249337,0.0,0.0,0.0
1730550249437,0.0,0.0,0.0
1730550249538,0.0,0.0,0.0
1730550249643,0.0,0.0,0.0
1730550249738,0.0,0.0,0.0
1730550249840,0.0,0.0,0.0
1730550249944,0.0,0.0,0.0
1730550250046,0.0,0.0,0.0
1730550250145,0.0,0.0,0.0
1730550250247,0.0,0.0,0.0
1730550250347,0.0,0.0,0.0
1730550250448,0.0,0.0,0.0
1730550250549,0.0,0.0,0.0
1730550250658,0.0,0.0,0.0
1730550250754,0.0,0.0,0.0
1730550250856,0.0,0.0,0.0
1730550250957,0.0,0.0,0.0
1730550251057,0.0,0.0,0.0
1730550251158,0.0,0.0,0.0
1730550251261,0.0,0.0,0.0
1730550251361,0.0,0.0,0.0
1730550251463,0.0,0.0,0.0
1730550251564,0.0,0.0,0.0
1730550251663,0.0,0.0,0.0
1730550251765,0.0,0.0,0.0
1730550251866,0.0,0.0,0.0
1730550251969,0.0,0.0,0.0
1730550252070,0.0,0.0,0.0
1730550252170,0.0,0.0,0.0
1730550252275,0.0,0.0,0.0
1730550252379,0.0,0.0,0.0
1730550252477,0.0,0.0,0.0
1730550252577,0.0,0.0,0.0
1730550252678,0.0,0.0,0.0
1730550252779,0.0,0.0,0.0
1730550252880,0.0,0.0,0.0
1730550252982,0.0,0.0,0.0
1730550253083,0.0,0.0,0.0
1730550253185,0.0,0.0,0.0
1730550253286,0.0,0.0,0.0
1730550253389,0.0,0.0,0.0
1730550253490,0.0,0.0,0.0
1730550253590,0.0,0.0,0.0
1730550253692,0.0,0.0,0.0
1730550253792,0.0,0.0,0.0
1730550253894,0.0,0.0,0.0
1730550253995,0.0,0.0,0.0
1730550254098,0.0,0.0,0.0
1730550254198,0.0,0.0,0.0
1730550254300,0.0,0.0,0.0
1730550254401,0.0,0.0,0.0
1730550254501,0.0,0.0,0.0
1730550254603,0.0,0.0,0.0
1730550254706,0.0,0.0,0.0
