time,voltage,speed,distance_traveled
1758982757483,0.0,0.0,0.0
1758982757578,0.0,0.0,0.0
1758982757684,0.0,0.0,0.0
1758982757790,0.0,0.0,0.0
1758982757897,0.0,0.0,0.0
1758982758003,0.0,0.0,0.0
1758982758109,0.0,0.0,0.0
1758982758215,0.0,0.0,0.0
1758982758322,0.0,0.0,0.0
1758982758428,0.0,0.0,0.0
1758982758535,0.0,0.0,0.0
1758982758643,0.4,0.0,0.0
1758982758747,0.0,0.0,0.0
1758982758854,0.0,0.0,0.0
1758982758960,0.0,0.0,0.0
1758982759066,0.0,0.0,0.0
1758982759172,0.0,0.0,0.0
1758982759279,0.0,0.0,0.0
1758982759385,0.4,0.0,0.0
1758982759491,2.02,0.0,0.0
1758982759598,0.0,0.0,0.0
1758982759704,0.0,0.0,0.0
1758982759812,0.0,0.0,0.0
1758982759917,1.21,0.0,0.0
1758982760023,0.0,0.0,0.0
1758982760129,0.0,0.0,0.0
1758982760235,0.4,0.0,0.0
1758982760342,0.0,0.0,0.0
1758982760448,0.0,0.0,0.0
1758982760554,0.0,0.0,0.0
1758982760661,0.4,0.0,0.0
1758982760767,0.0,0.0,0.0
1758982760873,0.0,0.0,0.0
1758982760979,0.0,0.0,0.0
1758982761086,1.21,0.0,0.0
1758982761192,0.0,0.0,0.0
1758982761298,0.4,0.0,0.0
1758982761405,0.0,0.0,0.0
1758982761511,0.0,0.0,0.0
1758982761617,0.0,0.0,0.0
1758982761723,0.0,0.0,0.0
1758982761830,0.0,0.0,0.0
1758982761936,0.0,0.0,0.0
1758982762042,0.0,0.0,0.0
1758982762149,0.0,0.0,0.0
1758982762255,0.0,0.0,0.0
1758982762361,0.0,0.0,0.0
1758982762467,0.0,0.0,0.0
1758982762574,0.0,0.0,0.0
1758982762680,0.0,0.0,0.0
1758982762786,0.0,0.0,0.0
1758982762892,0.0,0.0,0.0
1758982762999,0.0,0.0,0.0
1758982763105,0.0,0.0,0.0
1758982763211,0.0,0.0,0.0
1758982763317,0.0,0.0,0.0
