time,voltage,speed,distance_traveled
1743472252635,1.21,0.0,0.0
1743472252741,0.0,0.0,0.0
1743472252848,0.0,0.0,0.0
1743472252954,1.21,0.0,0.0
1743472253060,0.0,0.0,0.0
1743472253166,0.0,0.0,0.0
1743472253272,0.0,0.0,0.0
1743472253379,0.4,0.0,0.0
1743472253486,0.0,0.0,0.0
1743472253592,0.0,0.0,0.0
1743472253698,0.0,0.0,0.0
1743472253805,0.0,0.0,0.0
1743472253911,0.0,0.0,0.0
1743472254017,0.0,0.0,0.0
1743472254123,0.0,0.0,0.0
1743472254336,0.0,0.0,0.0
1743472254442,0.0,0.0,0.0
1743472254549,0.0,0.0,0.0
1743472254655,0.0,0.0,0.0
1743472254761,0.0,0.0,0.0
1743472254868,1.21,0.0,0.0
1743472254974,0.0,0.0,0.0
1743472255080,0.0,0.0,0.0
1743472255187,0.0,0.0,0.0
1743472255293,0.0,0.0,0.0
1743472255399,2.43,0.0,0.0
1743472255506,0.0,0.0,0.0
1743472255612,0.0,0.0,0.0
1743472255718,0.0,0.0,0.0
1743472255824,0.0,0.0,0.0
1743472255931,0.0,0.0,0.0
1743472256037,0.0,0.0,0.0
1743472256143,0.0,0.0,0.0
1743472256250,0.0,0.0,0.0
1743472256356,2.02,0.0,0.0
1743472256463,0.81,0.0,0.0
1743472256569,0.0,0.0,0.0
1743472256675,0.0,0.0,0.0
1743472256781,0.0,0.0,0.0
1743472256887,0.0,0.0,0.0
1743472256994,0.0,0.0,0.0
1743472257100,0.0,0.0,0.0
1743472257206,0.0,0.0,0.0
1743472257313,0.0,0.0,0.0
1743472257419,0.0,0.0,0.0
1743472257525,0.0,0.0,0.0
1743472257631,0.0,0.0,0.0
1743472257738,0.0,0.0,0.0
1743472257844,0.0,0.0,0.0
1743472257950,0.0,0.0,0.0
1743472258057,0.0,0.0,0.0
1743472258163,0.0,0.0,0.0
1743472258269,0.0,0.0,0.0
1743472258375,0.0,0.0,0.0
1743472258482,0.0,0.0,0.0
1743472258588,0.0,0.0,0.0
1743472258694,0.0,0.0,0.0
1743472258801,0.0,0.0,0.0
1743472258907,0.0,0.0,0.0
1743472259013,0.0,0.0,0.0
1743472259119,0.0,0.0,0.0
1743472259226,0.4,0.0,0.0
1743472259332,0.81,0.0,0.0
1743472259438,0.4,0.0,0.0
1743472259545,0.0,0.0,0.0
1743472259651,0.0,0.0,0.0
1743472259757,0.0,0.0,0.0
1743472259864,0.0,0.0,0.0
1743472262110,0.0,0.0,0.0
1743472262202,0.0,0.0,0.0
1743472262361,0.0,0.0,0.0
1743472262468,0.0,0.0,0.0
1743472262574,0.0,0.0,0.0
1743472262680,0.0,0.0,0.0
1743472262787,0.0,0.0,0.0
1743472262893,0.0,0.0,0.0
1743472262999,0.0,0.0,0.0
1743472263105,0.0,0.0,0.0
1743472263212,1.21,0.0,0.0
1743472263320,0.0,0.0,0.0
1743472263424,0.0,0.0,0.0
1743472263531,0.0,0.0,0.0
1743472263637,0.0,0.0,0.0
1743472263743,0.0,0.0,0.0
1743472263850,0.0,0.0,0.0
1743472263956,0.0,0.0,0.0
1743472264062,2.83,0.0,0.0
1743472264169,2.83,0.0,0.0
1743472264389,0.81,0.0,0.0
1743472264488,0.0,0.0,0.0
1743472264595,0.0,0.0,0.0
1743472264700,0.0,0.0,0.0
1743472264807,2.02,0.0,0.0
1743472264913,0.0,0.0,0.0
1743472265021,2.83,0.0,0.0
1743472265125,0.0,0.0,0.0
1743472265232,0.0,0.0,0.0
1743472265339,1.21,0.0,0.0
1743472265445,0.0,0.0,0.0
1743472265551,0.0,0.0,0.0
1743472265658,2.83,0.0,0.0
1743472265764,0.0,0.0,0.0
