time,voltage,speed,distance_traveled
1740705827725,0.0,0.0,0.0
1740705827824,0.0,0.0,0.0
1740705827925,0.0,0.0,0.0
1740705828026,0.0,0.0,0.0
1740705828128,0.0,0.0,0.0
1740705828229,0.0,0.0,0.0
1740705828332,0.0,0.0,0.0
1740705828431,0.0,0.0,0.0
1740705828532,0.4,0.0,0.0
1740705828633,0.0,0.0,0.0
1740705828734,0.0,0.0,0.0
1740705828835,0.0,0.0,0.0
1740705828936,0.0,0.0,0.0
1740705829038,0.0,0.0,0.0
1740705829144,0.0,0.0,0.0
1740705829265,0.0,0.0,0.0
1740705829354,0.0,0.0,0.0
1740705829448,0.4,0.0,0.0
1740705829545,0.0,0.0,0.0
1740705829645,0.0,0.0,0.0
1740705829746,0.0,0.0,0.0
1740705829851,0.0,0.0,0.0
1740705829948,0.4,0.0,0.0
1740705830049,0.4,0.0,0.0
1740705830151,0.0,0.0,0.0
1740705830253,0.0,0.0,0.0
1740705830352,0.0,0.0,0.0
1740705830454,0.0,0.0,0.0
1740705830555,0.0,0.0,0.0
1740705830656,0.0,0.0,0.0
1740705830758,0.0,0.0,0.0
1740705830858,0.0,0.0,0.0
1740705830960,0.0,0.0,0.0
1740705831064,0.0,0.0,0.0
1740705832390,0.0,0.0,0.0
1740705832476,0.0,0.0,0.0
1740705832579,0.0,0.0,0.0
1740705832678,0.81,0.0,0.0
1740705832780,0.0,0.0,0.0
1740705832882,0.0,0.0,0.0
1740705832982,0.81,0.0,0.0
1740705833084,0.0,0.0,0.0
1740705833184,0.0,0.0,0.0
1740705833286,0.0,0.0,0.0
1740705833387,0.0,0.0,0.0
1740705833488,0.0,0.0,0.0
1740705833589,0.0,0.0,0.0
1740705833690,0.0,0.0,0.0
1740705833791,0.0,0.0,0.0
1740705833892,0.0,0.0,0.0
1740705833995,0.0,0.0,0.0
1740705834095,1.21,0.0,0.0
1740705834196,0.0,0.0,0.0
1740705834297,0.0,0.0,0.0
1740705834513,1.21,0.0,0.0
1740705834600,0.0,0.0,0.0
1740705834702,0.0,0.0,0.0
1740705834803,0.0,0.0,0.0
1740705834907,0.0,0.0,0.0
1740705835005,0.0,0.0,0.0
1740705835106,0.0,0.0,0.0
1740705835208,0.0,0.0,0.0
1740705835308,0.0,0.0,0.0
1740705835409,0.4,0.0,0.0
1740705835512,0.0,0.0,0.0
1740705835613,0.4,0.0,0.0
1740705835716,0.4,0.0,0.0
1740705835815,0.0,0.0,0.0
1740705835916,0.0,0.0,0.0
1740705836018,0.0,0.0,0.0
1740705836119,0.0,0.0,0.0
1740705836218,0.4,0.0,0.0
1740705836320,0.0,0.0,0.0
1740705836424,0.0,0.0,0.0
1740705836640,0.0,0.0,0.0
1740705836725,1.21,0.0,0.0
1740705836826,0.0,0.0,0.0
1740705836929,0.0,0.0,0.0
1740705837029,0.0,0.0,0.0
1740705837130,0.0,0.0,0.0
1740705837232,0.0,0.0,0.0
1740705837336,0.0,0.0,0.0
1740705837448,0.0,0.0,0.0
1740705837538,0.4,0.0,0.0
1740705837638,0.4,0.0,0.0
1740705837744,0.0,0.0,0.0
1740705837838,0.0,0.0,0.0
1740705837942,0.0,0.0,0.0
1740705838048,0.0,0.0,0.0
1740705838145,0.0,0.0,0.0
1740705838243,0.0,0.0,0.0
1740705838350,0.0,0.0,0.0
1740705838449,0.0,0.0,0.0
1740705838549,0.0,0.0,0.0
1740705838768,0.0,0.0,0.0
1740705838849,0.0,0.0,0.0
1740705838955,0.0,0.0,0.0
1740705839053,0.0,0.0,0.0
1740705839157,0.0,0.0,0.0
1740705839255,0.0,0.0,0.0
1740705839357,0.0,0.0,0.0
1740705839468,0.0,0.0,0.0
1740705839561,0.4,0.0,0.0
