time,voltage,speed,distance_traveled
1742046269235,0.0,0.0,0.0
1742046269336,0.0,0.0,0.0
1742046269413,0.0,0.0,0.0
1742046269489,0.0,0.0,0.0
1742046269590,0.0,0.0,0.0
1742046269691,0.0,0.0,0.0
1742046269792,0.4,0.0,0.0
1742046269893,0.81,0.0,0.0
1742046269996,0.0,0.0,0.0
1742046270096,0.0,0.0,0.0
1742046270200,0.0,0.0,0.0
1742046270300,0.0,0.0,0.0
1742046270399,2.83,0.0,0.0
1742046270500,2.83,0.0,0.0
1742046270601,0.0,0.0,0.0
1742046270702,0.81,0.0,0.0
1742046270803,0.0,0.0,0.0
1742046270905,1.21,0.0,0.0
1742046271009,0.81,0.0,0.0
1742046271108,0.0,0.0,0.0
1742046271208,1.62,0.0,0.0
1742046271310,0.0,0.0,0.0
1742046271410,0.0,0.0,0.0
1742046271512,0.4,0.0,0.0
1742046271613,0.0,0.0,0.0
1742046271714,0.4,0.0,0.0
1742046271815,0.0,0.0,0.0
1742046271916,0.4,0.0,0.0
1742046272018,0.81,0.0,0.0
1742046272119,0.0,0.0,0.0
1742046272220,0.0,0.0,0.0
1742046272321,0.4,0.0,0.0
1742046272485,0.0,0.0,0.0
1742046272576,0.0,0.0,0.0
1742046272676,0.0,0.0,0.0
1742046272778,0.0,0.0,0.0
1742046272877,0.81,0.0,0.0
1742046272979,0.0,0.0,0.0
1742046273080,1.21,0.0,0.0
1742046273181,0.0,0.0,0.0
1742046273282,0.0,0.0,0.0
1742046273384,1.21,0.0,0.0
1742046273485,0.4,0.0,0.0
1742046273585,0.0,0.0,0.0
1742046273687,0.0,0.0,0.0
1742046273788,0.0,0.0,0.0
1742046273889,0.0,0.0,0.0
1742046273991,0.4,0.0,0.0
1742046274093,0.0,0.0,0.0
1742046274195,1.21,0.0,0.0
1742046274294,0.0,0.0,0.0
1742046274395,0.0,0.0,0.0
1742046274497,0.0,0.0,0.0
1742046274599,0.0,0.0,0.0
1742046274702,0.4,0.0,0.0
1742046274800,0.0,0.0,0.0
1742046274901,0.0,0.0,0.0
1742046275003,0.4,0.0,0.0
1742046275103,0.0,0.0,0.0
1742046275205,0.4,0.0,0.0
1742046275307,0.0,0.0,0.0
1742046275407,0.0,0.0,0.0
1742046275508,0.4,0.0,0.0
1742046275609,0.0,0.0,0.0
1742046275711,0.0,0.0,0.0
1742046275812,0.4,0.0,0.0
1742046275914,1.21,0.0,0.0
1742046276014,0.0,0.0,0.0
1742046276115,0.0,0.0,0.0
1742046276217,0.0,0.0,0.0
1742046276317,0.4,0.0,0.0
1742046276419,0.4,0.0,0.0
1742046276519,0.4,0.0,0.0
1742046276621,0.0,0.0,0.0
1742046276722,0.0,0.0,0.0
1742046276824,1.21,0.0,0.0
1742046276926,0.0,0.0,0.0
1742046277025,0.0,0.0,0.0
1742046277127,0.0,0.0,0.0
1742046277228,0.0,0.0,0.0
1742046277330,0.0,0.0,0.0
1742046277430,0.0,0.0,0.0
1742046277531,2.02,0.0,0.0
1742046277633,1.21,0.0,0.0
1742046277735,1.21,0.0,0.0
1742046277836,0.0,0.0,0.0
1742046277937,0.0,0.0,0.0
1742046278037,0.0,0.0,0.0
1742046278138,1.21,0.0,0.0
1742046278239,1.21,0.0,0.0
1742046278340,0.0,0.0,0.0
1742046278441,0.0,0.0,0.0
1742046278542,0.0,0.0,0.0
1742046278643,0.0,0.0,0.0
1742046278746,0.0,0.0,0.0
1742046278846,0.0,0.0,0.0
1742046278947,0.0,0.0,0.0
1742046279048,0.0,0.0,0.0
1742046279150,0.0,0.0,0.0
1742046279250,0.0,0.0,0.0
1742046279351,0.0,0.0,0.0
1742046279453,0.0,0.0,0.0
1742046279554,2.02,0.0,0.0
1742046279655,0.0,0.0,0.0
1742046279757,0.0,0.0,0.0
1742046279858,1.21,0.0,0.0
1742046279959,1.21,0.0,0.0
1742046280061,0.0,0.0,0.0
1742046281286,0.0,0.0,0.0
1742046281375,1.21,0.0,0.0
1742046281450,0.0,0.0,0.0
1742046281526,0.0,0.0,0.0
1742046281627,0.0,0.0,0.0
1742046281703,0.4,0.0,0.0
1742046281779,0.0,0.0,0.0
